"nct_id","phase","overall_status","start_year","country_name","is_uk"
NCT02640612,PHASE3,COMPLETED,2016,Germany,false
NCT02640612,PHASE3,COMPLETED,2016,Hungary,false
NCT02640612,PHASE3,COMPLETED,2016,Malaysia,false
NCT02640612,PHASE3,COMPLETED,2016,Poland,false
NCT02640612,PHASE3,COMPLETED,2016,Russia,false
NCT02640612,PHASE3,COMPLETED,2016,Serbia,false
NCT02640612,PHASE3,COMPLETED,2016,South Korea,false
NCT02640612,PHASE3,COMPLETED,2016,Spain,false
NCT02640612,PHASE3,COMPLETED,2016,Thailand,false
NCT02640612,PHASE3,COMPLETED,2016,Ukraine,false
NCT02640612,PHASE3,COMPLETED,2016,United States,false
NCT02640664,PHASE3,COMPLETED,2016,Austria,false
NCT02640664,PHASE3,COMPLETED,2016,Belgium,false
NCT02640664,PHASE3,COMPLETED,2016,Croatia,false
NCT02640664,PHASE3,COMPLETED,2016,Czechia,false
NCT02640664,PHASE3,COMPLETED,2016,Denmark,false
NCT02640664,PHASE3,COMPLETED,2016,Egypt,false
NCT02640664,PHASE3,COMPLETED,2016,Estonia,false
NCT02640664,PHASE3,COMPLETED,2016,France,false
NCT02640664,PHASE3,COMPLETED,2016,Germany,false
NCT02640664,PHASE3,COMPLETED,2016,Greece,false
NCT02640664,PHASE3,COMPLETED,2016,Hungary,false
NCT02640664,PHASE3,COMPLETED,2016,India,false
NCT02640664,PHASE3,COMPLETED,2016,Italy,false
NCT02640664,PHASE3,COMPLETED,2016,Japan,false
NCT02640664,PHASE3,COMPLETED,2016,Lithuania,false
NCT02640664,PHASE3,COMPLETED,2016,Malaysia,false
NCT02640664,PHASE3,COMPLETED,2016,Romania,false
NCT02640664,PHASE3,COMPLETED,2016,Russia,false
NCT02640664,PHASE3,COMPLETED,2016,Saudi Arabia,false
NCT02640664,PHASE3,COMPLETED,2016,Slovakia,false
NCT02640664,PHASE3,COMPLETED,2016,Taiwan,false
NCT02640664,PHASE3,COMPLETED,2016,Turkey (Türkiye),false
NCT02640664,PHASE3,COMPLETED,2016,United Kingdom,true
NCT02640664,PHASE3,COMPLETED,2016,United States,false
NCT02640729,PHASE2,COMPLETED,2015,United States,false
NCT02640755,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02640807,PHASE2,COMPLETED,2016,United States,false
NCT02640820,PHASE2,UNKNOWN,2015,United States,false
NCT02640833,PHASE1,WITHDRAWN,2016,United States,false
NCT02641002,PHASE1,TERMINATED,2016,United States,false
NCT02641028,PHASE2,COMPLETED,2015,United States,false
NCT02641041,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02641054,PHASE2,COMPLETED,2016,France,false
NCT02641340,PHASE1,COMPLETED,2016,United States,false
NCT02641353,PHASE1,COMPLETED,2016,United States,false
NCT02641392,PHASE3,TERMINATED,2016,Australia,false
NCT02641392,PHASE3,TERMINATED,2016,Austria,false
NCT02641392,PHASE3,TERMINATED,2016,Belgium,false
NCT02641392,PHASE3,TERMINATED,2016,Bulgaria,false
NCT02641392,PHASE3,TERMINATED,2016,Canada,false
NCT02641392,PHASE3,TERMINATED,2016,Croatia,false
NCT02641392,PHASE3,TERMINATED,2016,Czechia,false
NCT02641392,PHASE3,TERMINATED,2016,Denmark,false
NCT02641392,PHASE3,TERMINATED,2016,France,false
NCT02641392,PHASE3,TERMINATED,2016,Germany,false
NCT02641392,PHASE3,TERMINATED,2016,Greece,false
NCT02641392,PHASE3,TERMINATED,2016,Hungary,false
NCT02641392,PHASE3,TERMINATED,2016,Israel,false
NCT02641392,PHASE3,TERMINATED,2016,Italy,false
NCT02641392,PHASE3,TERMINATED,2016,Latvia,false
NCT02641392,PHASE3,TERMINATED,2016,Netherlands,false
NCT02641392,PHASE3,TERMINATED,2016,Norway,false
NCT02641392,PHASE3,TERMINATED,2016,Poland,false
NCT02641392,PHASE3,TERMINATED,2016,Portugal,false
NCT02641392,PHASE3,TERMINATED,2016,Romania,false
NCT02641392,PHASE3,TERMINATED,2016,Russia,false
NCT02641392,PHASE3,TERMINATED,2016,Serbia,false
NCT02641392,PHASE3,TERMINATED,2016,Slovakia,false
NCT02641392,PHASE3,TERMINATED,2016,South Korea,false
NCT02641392,PHASE3,TERMINATED,2016,Spain,false
NCT02641392,PHASE3,TERMINATED,2016,Sweden,false
NCT02641392,PHASE3,TERMINATED,2016,Switzerland,false
NCT02641392,PHASE3,TERMINATED,2016,Turkey (Türkiye),false
NCT02641392,PHASE3,TERMINATED,2016,Ukraine,false
NCT02641392,PHASE3,TERMINATED,2016,United Kingdom,true
NCT02641392,PHASE3,TERMINATED,2016,United States,false
NCT02641639,PHASE2/PHASE3,TERMINATED,2016,Belgium,false
NCT02641639,PHASE2/PHASE3,TERMINATED,2016,Germany,false
NCT02641639,PHASE2/PHASE3,TERMINATED,2016,United States,false
NCT02641730,PHASE3,COMPLETED,2015,Japan,false
NCT02641860,PHASE1,COMPLETED,2015,China,false
NCT02641873,PHASE1,COMPLETED,2015,Japan,false
NCT02641899,PHASE1,COMPLETED,2015,United States,false
NCT02641990,PHASE1,COMPLETED,2015,United States,false
NCT02642016,PHASE1,COMPLETED,2015,United States,false
NCT02642159,PHASE4,COMPLETED,2016,Australia,false
NCT02642159,PHASE4,COMPLETED,2016,Brazil,false
NCT02642159,PHASE4,COMPLETED,2016,Finland,false
NCT02642159,PHASE4,COMPLETED,2016,Germany,false
NCT02642159,PHASE4,COMPLETED,2016,Israel,false
NCT02642159,PHASE4,COMPLETED,2016,Italy,false
NCT02642159,PHASE4,COMPLETED,2016,Kuwait,false
NCT02642159,PHASE4,COMPLETED,2016,Lebanon,false
NCT02642159,PHASE4,COMPLETED,2016,Norway,false
NCT02642159,PHASE4,COMPLETED,2016,Sweden,false
NCT02642159,PHASE4,COMPLETED,2016,Switzerland,false
NCT02642159,PHASE4,COMPLETED,2016,Turkey (Türkiye),false
NCT02642159,PHASE4,COMPLETED,2016,United Arab Emirates,false
NCT02642159,PHASE4,COMPLETED,2016,United Kingdom,true
NCT02642159,PHASE4,COMPLETED,2016,United States,false
NCT02642614,PHASE1,COMPLETED,2016,Denmark,false
NCT02642614,PHASE1,COMPLETED,2016,Germany,false
NCT02642614,PHASE1,COMPLETED,2016,Sweden,false
NCT02642614,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02643082,PHASE3,COMPLETED,2015,Belgium,false
NCT02643251,PHASE2,COMPLETED,2015,United States,false
NCT02643329,PHASE1,COMPLETED,2016,Hong Kong,false
NCT02643420,PHASE3,COMPLETED,2016,Canada,false
NCT02643420,PHASE3,COMPLETED,2016,South Korea,false
NCT02643420,PHASE3,COMPLETED,2016,United States,false
NCT02643550,PHASE1/PHASE2,COMPLETED,2015,France,false
NCT02643550,PHASE1/PHASE2,COMPLETED,2015,United States,false
NCT02643641,PHASE2,COMPLETED,2016,Austria,false
NCT02643823,PHASE1,UNKNOWN,2016,China,false
NCT02643901,PHASE1,COMPLETED,2015,China,false
NCT02644018,PHASE3,COMPLETED,2016,Russia,false
NCT02644278,PHASE1,COMPLETED,2016,United States,false
NCT02644551,PHASE2,UNKNOWN,2016,Canada,false
NCT02644668,PHASE2,COMPLETED,2016,Canada,false
NCT02644668,PHASE2,COMPLETED,2016,United States,false
NCT02644694,PHASE1,COMPLETED,2016,United States,false
NCT02644863,PHASE2,UNKNOWN,2015,China,false
NCT02644941,PHASE3,COMPLETED,2016,Germany,false
NCT02644941,PHASE3,COMPLETED,2016,Israel,false
NCT02644941,PHASE3,COMPLETED,2016,Poland,false
NCT02644941,PHASE3,COMPLETED,2016,Portugal,false
NCT02644941,PHASE3,COMPLETED,2016,United Kingdom,true
NCT02644941,PHASE3,COMPLETED,2016,United States,false
NCT02644967,PHASE2,COMPLETED,2015,United States,false
NCT02645253,PHASE1,COMPLETED,2016,United States,false
NCT02645617,PHASE1,COMPLETED,2016,United States,false
NCT02645799,PHASE2,UNKNOWN,2016,Israel,false
NCT02645890,PHASE1,COMPLETED,2015,South Korea,false
NCT02645981,PHASE2/PHASE3,COMPLETED,2016,China,false
NCT02646358,PHASE1,COMPLETED,2016,United States,false
NCT02646371,PHASE2,COMPLETED,2015,United States,false
NCT02646566,PHASE3,COMPLETED,2016,France,false
NCT02646566,PHASE3,COMPLETED,2016,Germany,false
NCT02646566,PHASE3,COMPLETED,2016,United States,false
NCT02646748,PHASE1,COMPLETED,2016,United States,false
NCT02646826,PHASE2,COMPLETED,2016,United States,false
NCT02646852,PHASE1,COMPLETED,2016,United States,false
NCT02647086,PHASE1,COMPLETED,2015,United States,false
NCT02647281,PHASE1,COMPLETED,2015,United Kingdom,true
NCT02647307,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02647320,PHASE2,COMPLETED,2016,Canada,false
NCT02647320,PHASE2,COMPLETED,2016,United States,false
NCT02647359,PHASE2,COMPLETED,2016,Canada,false
NCT02647359,PHASE2,COMPLETED,2016,United States,false
NCT02647697,PHASE1,COMPLETED,2016,Netherlands,false
NCT02647762,PHASE3,TERMINATED,2017,Bosnia and Herzegovina,false
NCT02647762,PHASE3,TERMINATED,2017,Canada,false
NCT02647762,PHASE3,TERMINATED,2017,Israel,false
NCT02647762,PHASE3,TERMINATED,2017,Moldova,false
NCT02647762,PHASE3,TERMINATED,2017,Poland,false
NCT02647762,PHASE3,TERMINATED,2017,Romania,false
NCT02647762,PHASE3,TERMINATED,2017,Serbia,false
NCT02647866,PHASE2,COMPLETED,2016,Czechia,false
NCT02647866,PHASE2,COMPLETED,2016,Hungary,false
NCT02647866,PHASE2,COMPLETED,2016,Poland,false
NCT02647866,PHASE2,COMPLETED,2016,Romania,false
NCT02647866,PHASE2,COMPLETED,2016,Russia,false
NCT02647866,PHASE2,COMPLETED,2016,Serbia,false
NCT02647866,PHASE2,COMPLETED,2016,United States,false
NCT02647918,PHASE1,COMPLETED,2015,United States,false
NCT02648048,PHASE1,COMPLETED,2016,Germany,false
NCT02648048,PHASE1,COMPLETED,2016,United States,false
NCT02648204,PHASE3,COMPLETED,2016,Bulgaria,false
NCT02648204,PHASE3,COMPLETED,2016,Croatia,false
NCT02648204,PHASE3,COMPLETED,2016,Finland,false
NCT02648204,PHASE3,COMPLETED,2016,Germany,false
NCT02648204,PHASE3,COMPLETED,2016,Greece,false
NCT02648204,PHASE3,COMPLETED,2016,Hong Kong,false
NCT02648204,PHASE3,COMPLETED,2016,India,false
NCT02648204,PHASE3,COMPLETED,2016,Ireland,false
NCT02648204,PHASE3,COMPLETED,2016,Latvia,false
NCT02648204,PHASE3,COMPLETED,2016,Lithuania,false
NCT02648204,PHASE3,COMPLETED,2016,Portugal,false
NCT02648204,PHASE3,COMPLETED,2016,Puerto Rico,false
NCT02648204,PHASE3,COMPLETED,2016,Romania,false
NCT02648204,PHASE3,COMPLETED,2016,Slovakia,false
NCT02648204,PHASE3,COMPLETED,2016,Spain,false
NCT02648204,PHASE3,COMPLETED,2016,United Kingdom,true
NCT02648204,PHASE3,COMPLETED,2016,United States,false
NCT02648217,PHASE3,COMPLETED,2016,Algeria,false
NCT02648217,PHASE3,COMPLETED,2016,India,false
NCT02648217,PHASE3,COMPLETED,2016,Lebanon,false
NCT02648217,PHASE3,COMPLETED,2016,Malaysia,false
NCT02648217,PHASE3,COMPLETED,2016,South Africa,false
NCT02648217,PHASE3,COMPLETED,2016,United Arab Emirates,false
NCT02648269,PHASE1,COMPLETED,2015,United States,false
NCT02648347,PHASE3,COMPLETED,2015,Argentina,false
NCT02648347,PHASE3,COMPLETED,2015,Australia,false
NCT02648347,PHASE3,COMPLETED,2015,Brazil,false
NCT02648347,PHASE3,COMPLETED,2015,Bulgaria,false
NCT02648347,PHASE3,COMPLETED,2015,France,false
NCT02648347,PHASE3,COMPLETED,2015,Hungary,false
NCT02648347,PHASE3,COMPLETED,2015,Israel,false
NCT02648347,PHASE3,COMPLETED,2015,Italy,false
NCT02648347,PHASE3,COMPLETED,2015,Malaysia,false
NCT02648347,PHASE3,COMPLETED,2015,Mexico,false
NCT02648347,PHASE3,COMPLETED,2015,New Zealand,false
NCT02648347,PHASE3,COMPLETED,2015,Poland,false
NCT02648347,PHASE3,COMPLETED,2015,Puerto Rico,false
NCT02648347,PHASE3,COMPLETED,2015,Russia,false
NCT02648347,PHASE3,COMPLETED,2015,South Africa,false
NCT02648347,PHASE3,COMPLETED,2015,South Korea,false
NCT02648347,PHASE3,COMPLETED,2015,Spain,false
NCT02648347,PHASE3,COMPLETED,2015,Ukraine,false
NCT02648347,PHASE3,COMPLETED,2015,United Kingdom,true
NCT02648347,PHASE3,COMPLETED,2015,United States,false
NCT02648438,PHASE1,COMPLETED,2016,United States,false
NCT02648490,PHASE1,COMPLETED,2016,Taiwan,false
NCT02648490,PHASE1,COMPLETED,2016,United States,false
NCT02648672,PHASE1,COMPLETED,2015,United States,false
NCT02648711,PHASE1,TERMINATED,2015,United States,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,Denmark,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,Hong Kong,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,South Korea,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,Spain,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,Taiwan,false
NCT02648724,PHASE1/PHASE2,COMPLETED,2016,United States,false
NCT02648854,PHASE1,COMPLETED,2015,South Korea,false
NCT02648906,PHASE4,UNKNOWN,2015,South Korea,false
NCT02649062,PHASE1/PHASE2,COMPLETED,2015,United States,false
NCT02649218,PHASE2,COMPLETED,2016,Australia,false
NCT02649218,PHASE2,COMPLETED,2016,Canada,false
NCT02649218,PHASE2,COMPLETED,2016,Germany,false
NCT02649218,PHASE2,COMPLETED,2016,Greece,false
NCT02649218,PHASE2,COMPLETED,2016,Japan,false
NCT02649218,PHASE2,COMPLETED,2016,Russia,false
NCT02649218,PHASE2,COMPLETED,2016,Spain,false
NCT02649218,PHASE2,COMPLETED,2016,Taiwan,false
NCT02649218,PHASE2,COMPLETED,2016,United Kingdom,true
NCT02649218,PHASE2,COMPLETED,2016,United States,false
NCT02649361,PHASE2,COMPLETED,2016,China,false
NCT02649608,PHASE1,COMPLETED,2016,United States,false
NCT02649790,PHASE1/PHASE2,COMPLETED,2016,Canada,false
NCT02649790,PHASE1/PHASE2,COMPLETED,2016,China,false
NCT02649790,PHASE1/PHASE2,COMPLETED,2016,France,false
NCT02649790,PHASE1/PHASE2,COMPLETED,2016,Spain,false
NCT02649790,PHASE1/PHASE2,COMPLETED,2016,United States,false
NCT02649959,PHASE3,ACTIVE_NOT_RECRUITING,2015,United States,false
NCT02650063,PHASE1,COMPLETED,2015,Japan,false
NCT02650076,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02650193,PHASE2,COMPLETED,2015,Hungary,false
NCT02650193,PHASE2,COMPLETED,2015,Spain,false
NCT02650375,PHASE1,UNKNOWN,2015,China,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,Canada,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,China,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,France,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,Germany,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,Hong Kong,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,Italy,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,Spain,false
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,United Kingdom,true
NCT02650401,PHASE1/PHASE2,ACTIVE_NOT_RECRUITING,2016,United States,false
NCT02650479,PHASE1,COMPLETED,2016,Netherlands,false
NCT02650505,PHASE1,COMPLETED,2016,United States,false
NCT02650713,PHASE1,COMPLETED,2016,Canada,false
NCT02650713,PHASE1,COMPLETED,2016,Denmark,false
NCT02650713,PHASE1,COMPLETED,2016,France,false
NCT02650713,PHASE1,COMPLETED,2016,Italy,false
NCT02650713,PHASE1,COMPLETED,2016,Netherlands,false
NCT02650713,PHASE1,COMPLETED,2016,Spain,false
NCT02650713,PHASE1,COMPLETED,2016,United States,false
NCT02650804,PHASE2,COMPLETED,2016,United Kingdom,true
NCT02650804,PHASE2,COMPLETED,2016,United States,false
NCT02650817,PHASE1,COMPLETED,2016,Belgium,false
NCT02650817,PHASE1,COMPLETED,2016,Netherlands,false
NCT02650973,PHASE1,COMPLETED,2016,United States,false
NCT02651116,PHASE4,TERMINATED,2016,United States,false
NCT02651155,PHASE3,COMPLETED,2016,Russia,false
NCT02651220,PHASE3,COMPLETED,2015,Belize,false
NCT02651220,PHASE3,COMPLETED,2015,United States,false
NCT02651428,PHASE3,COMPLETED,2015,United States,false
NCT02651441,PHASE1/PHASE2,UNKNOWN,2016,China,false
NCT02651584,PHASE3,COMPLETED,2015,United States,false
NCT02651610,PHASE2/PHASE3,WITHDRAWN,2015,United States,false
NCT02651623,PHASE1,COMPLETED,2016,Belgium,false
NCT02651662,PHASE1,COMPLETED,2016,Austria,false
NCT02651662,PHASE1,COMPLETED,2016,Germany,false
NCT02651662,PHASE1,COMPLETED,2016,Israel,false
NCT02651662,PHASE1,COMPLETED,2016,Poland,false
NCT02651662,PHASE1,COMPLETED,2016,Spain,false
NCT02651662,PHASE1,COMPLETED,2016,United States,false
NCT02651688,PHASE2,COMPLETED,2016,United States,false
NCT02651714,PHASE2,COMPLETED,2016,United States,false
NCT02651727,PHASE1,TERMINATED,2015,United States,false
NCT02651870,PHASE3,COMPLETED,2015,South Korea,false
NCT02651987,PHASE2,COMPLETED,2015,Belgium,false
NCT02651987,PHASE2,COMPLETED,2015,Denmark,false
NCT02651987,PHASE2,COMPLETED,2015,France,false
NCT02651987,PHASE2,COMPLETED,2015,Germany,false
NCT02651987,PHASE2,COMPLETED,2015,Ireland,false
NCT02651987,PHASE2,COMPLETED,2015,Italy,false
NCT02651987,PHASE2,COMPLETED,2015,Netherlands,false
NCT02651987,PHASE2,COMPLETED,2015,Poland,false
NCT02651987,PHASE2,COMPLETED,2015,Spain,false
NCT02651987,PHASE2,COMPLETED,2015,United Kingdom,true
NCT02652130,PHASE3,COMPLETED,2015,United States,false
NCT02652234,PHASE1,UNKNOWN,2015,China,false
NCT02652351,PHASE1,UNKNOWN,2016,China,false
NCT02652377,PHASE1,COMPLETED,2016,New Zealand,false
NCT02652416,PHASE1,COMPLETED,2016,Japan,false
NCT02652429,PHASE3,UNKNOWN,2016,Canada,false
NCT02652429,PHASE3,UNKNOWN,2016,United States,false
NCT02652624,PHASE3,COMPLETED,2016,Dominican Republic,false
NCT02652624,PHASE3,COMPLETED,2016,Puerto Rico,false
NCT02652624,PHASE3,COMPLETED,2016,Russia,false
NCT02652624,PHASE3,COMPLETED,2016,Thailand,false
NCT02652624,PHASE3,COMPLETED,2016,Uganda,false
NCT02652624,PHASE3,COMPLETED,2016,United States,false
NCT02652650,PHASE1,COMPLETED,2015,Belgium,false
NCT02652728,PHASE2/PHASE3,UNKNOWN,2016,Austria,false
NCT02652728,PHASE2/PHASE3,UNKNOWN,2016,Hungary,false
NCT02652728,PHASE2/PHASE3,UNKNOWN,2016,Netherlands,false
NCT02652728,PHASE2/PHASE3,UNKNOWN,2016,Serbia,false
NCT02652728,PHASE2/PHASE3,UNKNOWN,2016,United Kingdom,true
NCT02652741,PHASE2/PHASE3,UNKNOWN,2016,Austria,false
NCT02652741,PHASE2/PHASE3,UNKNOWN,2016,Hungary,false
NCT02652741,PHASE2/PHASE3,UNKNOWN,2016,Netherlands,false
NCT02652741,PHASE2/PHASE3,UNKNOWN,2016,Serbia,false
NCT02652741,PHASE2/PHASE3,UNKNOWN,2016,United Kingdom,true
NCT02652767,PHASE3,COMPLETED,2016,France,false
NCT02652767,PHASE3,COMPLETED,2016,Germany,false
NCT02652767,PHASE3,COMPLETED,2016,Italy,false
NCT02652767,PHASE3,COMPLETED,2016,United Kingdom,true
NCT02652767,PHASE3,COMPLETED,2016,United States,false
NCT02652780,PHASE3,COMPLETED,2016,France,false
NCT02652780,PHASE3,COMPLETED,2016,Germany,false
NCT02652780,PHASE3,COMPLETED,2016,Italy,false
NCT02652780,PHASE3,COMPLETED,2016,United Kingdom,true
NCT02652780,PHASE3,COMPLETED,2016,United States,false
NCT02652806,PHASE3,COMPLETED,2015,China,false
NCT02652819,PHASE3,COMPLETED,2015,China,false
NCT02652936,PHASE1,COMPLETED,2015,United Kingdom,true
NCT02653014,PHASE1,COMPLETED,2015,United States,false
NCT02653300,PHASE2,COMPLETED,2018,Israel,false
NCT02653313,PHASE1/PHASE2,COMPLETED,2015,Germany,false
NCT02653391,PHASE1/PHASE2,COMPLETED,2016,United States,false
NCT02653417,PHASE2,TERMINATED,2015,United States,false
NCT02653443,PHASE2,TERMINATED,2015,United States,false
NCT02653599,PHASE2,COMPLETED,2015,United States,false
NCT02653625,PHASE2,COMPLETED,2016,Canada,false
NCT02653625,PHASE2,COMPLETED,2016,United States,false
NCT02653872,PHASE1,COMPLETED,2016,United Kingdom,true
NCT02653976,PHASE2,COMPLETED,2016,Hong Kong,false
NCT02653976,PHASE2,COMPLETED,2016,Japan,false
NCT02653976,PHASE2,COMPLETED,2016,South Korea,false
NCT02653976,PHASE2,COMPLETED,2016,Taiwan,false
NCT02653989,PHASE2,WITHDRAWN,2016,United States,false
NCT02654002,PHASE1,COMPLETED,2016,United States,false
NCT02654041,PHASE2,TERMINATED,2016,Israel,false
NCT02654054,PHASE3,COMPLETED,2015,Canada,false
NCT02654054,PHASE3,COMPLETED,2015,Puerto Rico,false
NCT02654054,PHASE3,COMPLETED,2015,United States,false
NCT02654093,PHASE1,COMPLETED,2016,South Korea,false
NCT02654132,PHASE2,COMPLETED,2016,Australia,false
NCT02654132,PHASE2,COMPLETED,2016,Canada,false
NCT02654132,PHASE2,COMPLETED,2016,France,false
NCT02654132,PHASE2,COMPLETED,2016,Germany,false
NCT02654132,PHASE2,COMPLETED,2016,Greece,false
NCT02654132,PHASE2,COMPLETED,2016,Italy,false
NCT02654132,PHASE2,COMPLETED,2016,Japan,false
NCT02654132,PHASE2,COMPLETED,2016,Netherlands,false
NCT02654132,PHASE2,COMPLETED,2016,Poland,false
NCT02654132,PHASE2,COMPLETED,2016,Spain,false
NCT02654132,PHASE2,COMPLETED,2016,United States,false
NCT02654145,PHASE4,COMPLETED,2016,Argentina,false
NCT02654145,PHASE4,COMPLETED,2016,Belgium,false
NCT02654145,PHASE4,COMPLETED,2016,Canada,false
NCT02654145,PHASE4,COMPLETED,2016,France,false
NCT02654145,PHASE4,COMPLETED,2016,Germany,false
NCT02654145,PHASE4,COMPLETED,2016,Netherlands,false
NCT02654145,PHASE4,COMPLETED,2016,Spain,false
NCT02654145,PHASE4,COMPLETED,2016,Sweden,false
NCT02654145,PHASE4,COMPLETED,2016,United States,false
NCT02654171,PHASE2,COMPLETED,2016,Australia,false
NCT02654171,PHASE2,COMPLETED,2016,Hong Kong,false
NCT02654171,PHASE2,COMPLETED,2016,Israel,false
NCT02654171,PHASE2,COMPLETED,2016,Lebanon,false
NCT02654171,PHASE2,COMPLETED,2016,Malaysia,false
NCT02654171,PHASE2,COMPLETED,2016,Poland,false
NCT02654171,PHASE2,COMPLETED,2016,Taiwan,false
NCT02654171,PHASE2,COMPLETED,2016,Turkey (Türkiye),false
NCT02654223,PHASE2,COMPLETED,2015,Spain,false
NCT02654587,PHASE3,TERMINATED,2016,Czechia,false
NCT02654587,PHASE3,TERMINATED,2016,France,false
NCT02654587,PHASE3,TERMINATED,2016,Germany,false
NCT02654587,PHASE3,TERMINATED,2016,Hungary,false
NCT02654587,PHASE3,TERMINATED,2016,Israel,false
NCT02654587,PHASE3,TERMINATED,2016,Italy,false
NCT02654587,PHASE3,TERMINATED,2016,Poland,false
NCT02654587,PHASE3,TERMINATED,2016,Spain,false
NCT02654587,PHASE3,TERMINATED,2016,United Kingdom,true
NCT02654587,PHASE3,TERMINATED,2016,United States,false
NCT02654626,PHASE1,COMPLETED,2015,United States,false
NCT02654678,PHASE2/PHASE3,UNKNOWN,2016,Austria,false
NCT02654678,PHASE2/PHASE3,UNKNOWN,2016,Hungary,false
NCT02654678,PHASE2/PHASE3,UNKNOWN,2016,Netherlands,false
NCT02654678,PHASE2/PHASE3,UNKNOWN,2016,Serbia,false
NCT02654678,PHASE2/PHASE3,UNKNOWN,2016,United Kingdom,true
NCT02654717,PHASE2,COMPLETED,2015,Germany,false
NCT02654769,PHASE3,COMPLETED,2015,United States,false
NCT02654860,PHASE1/PHASE2,COMPLETED,2016,Switzerland,false
NCT02654899,PHASE1,TERMINATED,2015,Belgium,false
NCT02654938,PHASE1,COMPLETED,2015,Russia,false
NCT02654990,PHASE2,COMPLETED,2016,Australia,false
NCT02654990,PHASE2,COMPLETED,2016,Belgium,false
NCT02654990,PHASE2,COMPLETED,2016,Brazil,false
NCT02654990,PHASE2,COMPLETED,2016,Canada,false
NCT02654990,PHASE2,COMPLETED,2016,Czechia,false
NCT02654990,PHASE2,COMPLETED,2016,France,false
NCT02654990,PHASE2,COMPLETED,2016,Germany,false
NCT02654990,PHASE2,COMPLETED,2016,Greece,false
NCT02654990,PHASE2,COMPLETED,2016,Hungary,false
NCT02654990,PHASE2,COMPLETED,2016,Italy,false
NCT02654990,PHASE2,COMPLETED,2016,Lebanon,false
NCT02654990,PHASE2,COMPLETED,2016,Netherlands,false
NCT02654990,PHASE2,COMPLETED,2016,Norway,false
NCT02654990,PHASE2,COMPLETED,2016,Poland,false
NCT02654990,PHASE2,COMPLETED,2016,Portugal,false
NCT02654990,PHASE2,COMPLETED,2016,Russia,false
NCT02654990,PHASE2,COMPLETED,2016,South Korea,false
NCT02654990,PHASE2,COMPLETED,2016,Spain,false
NCT02654990,PHASE2,COMPLETED,2016,Sweden,false
NCT02654990,PHASE2,COMPLETED,2016,Thailand,false
NCT02654990,PHASE2,COMPLETED,2016,Turkey (Türkiye),false
NCT02654990,PHASE2,COMPLETED,2016,United States,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Belgium,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Denmark,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Finland,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,France,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Germany,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Ireland,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Israel,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Italy,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Norway,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Spain,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Sweden,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,Switzerland,false
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,United Kingdom,true
NCT02655016,PHASE3,ACTIVE_NOT_RECRUITING,2016,United States,false
NCT02655224,PHASE3,COMPLETED,2016,Japan,false
NCT02655237,PHASE3,COMPLETED,2016,Japan,false
NCT02655419,PHASE2,COMPLETED,2016,France,false
NCT02655419,PHASE2,COMPLETED,2016,Germany,false
NCT02655419,PHASE2,COMPLETED,2016,Spain,false
NCT02655549,PHASE1,COMPLETED,2015,United States,false
NCT02655601,PHASE1/PHASE2,COMPLETED,2018,United States,false
NCT02655614,PHASE1,COMPLETED,2016,Canada,false
NCT02655614,PHASE1,COMPLETED,2016,Netherlands,false
